USAF,WBAN_x,YEAR,MONTH,TEMP,DEWP,WDSP,MAX,MIN,DAY,WBAN_y,CTRY,LAT,LON,ELEV(M),LBL
142530,99999.0,2019.0,1.0,33.5,27.6,2.7,36.0,28.8,16.0,99999,HR,45.917,16.867,142.4,"BJELOVAR, HR<br>Elevation: 142.4 m"
142530,99999.0,2019.0,2.0,41.0,31.4,2.7,51.7,30.65,14.5,99999,HR,45.917,16.867,142.4,"BJELOVAR, HR<br>Elevation: 142.4 m"
142530,99999.0,2019.0,3.0,50.8,33.8,3.2,60.1,38.1,16.0,99999,HR,45.917,16.867,142.4,"BJELOVAR, HR<br>Elevation: 142.4 m"
142530,99999.0,2019.0,4.0,53.6,40.25,3.8,63.35,43.9,8.5,99999,HR,45.917,16.867,142.4,"BJELOVAR, HR<br>Elevation: 142.4 m"
142560,99999.0,2019.0,1.0,31.6,27.2,7.8,34.3,28.9,16.0,99999,HR,45.883,17.2,263.0,"BILOGORA, HR<br>Elevation: 263.0 m"
142560,99999.0,2019.0,2.0,41.599999999999994,31.65,7.15,49.8,34.1,14.5,99999,HR,45.883,17.2,263.0,"BILOGORA, HR<br>Elevation: 263.0 m"
142560,99999.0,2019.0,3.0,51.0,32.8,6.9,59.4,41.4,16.0,99999,HR,45.883,17.2,263.0,"BILOGORA, HR<br>Elevation: 263.0 m"
142560,99999.0,2019.0,4.0,53.900000000000006,40.1,6.85,63.6,43.900000000000006,8.5,99999,HR,45.883,17.2,263.0,"BILOGORA, HR<br>Elevation: 263.0 m"
142580,99999.0,2019.0,1.0,33.5,28.2,3.8,37.6,28.8,16.0,99999,HR,45.6,17.233,161.0,"DARUVAR, HR<br>Elevation: 161.0 m"
142580,99999.0,2019.0,2.0,40.8,30.15,4.25,53.45,29.75,14.5,99999,HR,45.6,17.233,161.0,"DARUVAR, HR<br>Elevation: 161.0 m"
142580,99999.0,2019.0,3.0,49.9,32.6,4.2,62.6,35.2,16.0,99999,HR,45.6,17.233,161.0,"DARUVAR, HR<br>Elevation: 161.0 m"
142580,99999.0,2019.0,4.0,53.9,39.5,3.5,64.65,39.55,8.5,99999,HR,45.6,17.233,161.0,"DARUVAR, HR<br>Elevation: 161.0 m"
143070,99999.0,2019.0,1.0,40.5,29.9,6.9,46.4,32.0,16.0,99999,HR,44.894,13.922,83.5,"PULA, HR<br>Elevation: 83.5 m"
143070,99999.0,2019.0,2.0,44.0,34.150000000000006,5.85,55.4,32.1,14.5,99999,HR,44.894,13.922,83.5,"PULA, HR<br>Elevation: 83.5 m"
143070,99999.0,2019.0,3.0,51.0,38.1,7.4,59.0,40.1,16.0,99999,HR,44.894,13.922,83.5,"PULA, HR<br>Elevation: 83.5 m"
143070,99999.0,2019.0,4.0,53.05,44.1,7.300000000000001,60.35,44.85,8.5,99999,HR,44.894,13.922,83.5,"PULA, HR<br>Elevation: 83.5 m"
143080,99999.0,2019.0,1.0,35.6,27.8,2.4,44.6,26.2,16.0,99999,HR,45.233,13.933,293.0,"PAZIN, HR<br>Elevation: 293.0 m"
143080,99999.0,2019.0,2.0,42.5,29.75,2.7,54.5,27.95,14.5,99999,HR,45.233,13.933,293.0,"PAZIN, HR<br>Elevation: 293.0 m"
143080,99999.0,2019.0,3.0,48.2,32.9,3.8,59.9,32.9,16.0,99999,HR,45.233,13.933,293.0,"PAZIN, HR<br>Elevation: 293.0 m"
143080,99999.0,2019.0,4.0,51.8,42.25,3.2,60.55,42.099999999999994,8.5,99999,HR,45.233,13.933,293.0,"PAZIN, HR<br>Elevation: 293.0 m"
143140,99999.0,2019.0,1.0,44.7,34.1,6.0,48.6,41.2,16.0,99999,HR,44.533,14.483,53.0,"MALI LOSINJ, HR<br>Elevation: 53.0 m"
143140,99999.0,2019.0,2.0,49.099999999999994,39.25,6.15,54.7,44.6,14.5,99999,HR,44.533,14.483,53.0,"MALI LOSINJ, HR<br>Elevation: 53.0 m"
143140,99999.0,2019.0,3.0,54.9,43.2,5.7,61.7,48.7,16.0,99999,HR,44.533,14.483,53.0,"MALI LOSINJ, HR<br>Elevation: 53.0 m"
143140,99999.0,2019.0,4.0,56.35,46.1,4.199999999999999,62.05,51.4,8.5,99999,HR,44.533,14.483,53.0,"MALI LOSINJ, HR<br>Elevation: 53.0 m"
143210,99999.0,2019.0,1.0,45.0,31.5,4.5,51.3,39.9,16.0,99999,HR,44.75,14.767,19.9,"RAB, HR<br>Elevation: 19.9 m"
143210,99999.0,2019.0,2.0,49.7,36.5,4.4,57.2,43.35,14.5,99999,HR,44.75,14.767,19.9,"RAB, HR<br>Elevation: 19.9 m"
143210,99999.0,2019.0,3.0,55.8,41.8,4.0,62.6,47.7,16.0,99999,HR,44.75,14.767,19.9,"RAB, HR<br>Elevation: 19.9 m"
143210,99999.0,2019.0,4.0,56.9,44.55,2.8,62.900000000000006,51.099999999999994,8.5,99999,HR,44.75,14.767,19.9,"RAB, HR<br>Elevation: 19.9 m"
143230,99999.0,2019.0,1.0,41.9,27.7,8.6,49.3,37.4,16.0,99999,HR,45.0,14.9,28.0,"SENJ, HR<br>Elevation: 28.0 m"
143230,99999.0,2019.0,2.0,48.7,32.7,6.949999999999999,56.85,41.900000000000006,14.5,99999,HR,45.0,14.9,28.0,"SENJ, HR<br>Elevation: 28.0 m"
143230,99999.0,2019.0,3.0,55.5,38.6,5.4,62.2,46.9,16.0,99999,HR,45.0,14.9,28.0,"SENJ, HR<br>Elevation: 28.0 m"
143230,99999.0,2019.0,4.0,56.3,44.1,6.550000000000001,63.6,50.55,8.5,99999,HR,45.0,14.9,28.0,"SENJ, HR<br>Elevation: 28.0 m"
143240,99999.0,2019.0,1.0,21.4,19.2,12.2,26.8,16.2,16.0,99999,HR,44.817,14.983,1597.0,"ZAVIZAN, HR<br>Elevation: 1597.0 m"
143240,99999.0,2019.0,2.0,31.6,19.9,13.25,37.15,22.8,14.5,99999,HR,44.817,14.983,1597.0,"ZAVIZAN, HR<br>Elevation: 1597.0 m"
143240,99999.0,2019.0,3.0,35.5,28.0,12.9,39.0,28.9,16.0,99999,HR,44.817,14.983,1597.0,"ZAVIZAN, HR<br>Elevation: 1597.0 m"
143240,99999.0,2019.0,4.0,36.1,33.45,10.45,38.45,30.2,8.5,99999,HR,44.817,14.983,1597.0,"ZAVIZAN, HR<br>Elevation: 1597.0 m"
143280,99999.0,2019.0,1.0,32.6,28.6,2.7,37.0,27.9,16.0,99999,HR,45.267,15.233,328.0,"OGULIN, HR<br>Elevation: 328.0 m"
143280,99999.0,2019.0,2.0,39.5,29.200000000000003,3.3,53.7,29.3,14.5,99999,HR,45.267,15.233,328.0,"OGULIN, HR<br>Elevation: 328.0 m"
143280,99999.0,2019.0,3.0,49.1,33.7,4.2,59.9,34.5,16.0,99999,HR,45.267,15.233,328.0,"OGULIN, HR<br>Elevation: 328.0 m"
143280,99999.0,2019.0,4.0,51.25,40.75,2.75,58.2,40.1,8.5,99999,HR,45.267,15.233,328.0,"OGULIN, HR<br>Elevation: 328.0 m"
143300,99999.0,2019.0,1.0,29.8,25.5,3.2,35.8,25.7,16.0,99999,HR,44.55,15.367,565.0,"GOSPIC, HR<br>Elevation: 565.0 m"
143300,99999.0,2019.0,2.0,39.3,26.25,4.3,49.3,28.5,14.5,99999,HR,44.55,15.367,565.0,"GOSPIC, HR<br>Elevation: 565.0 m"
143300,99999.0,2019.0,3.0,46.4,29.7,4.3,57.4,31.3,16.0,99999,HR,44.55,15.367,565.0,"GOSPIC, HR<br>Elevation: 565.0 m"
143300,99999.0,2019.0,4.0,48.7,37.05,4.1,54.0,39.55,8.5,99999,HR,44.55,15.367,565.0,"GOSPIC, HR<br>Elevation: 565.0 m"
143700,99999.0,2019.0,1.0,33.7,28.5,3.7,36.9,27.3,16.0,99999,HR,45.167,18.0,89.0,"SLAVONSKI BROD, HR<br>Elevation: 89.0 m"
143700,99999.0,2019.0,2.0,40.900000000000006,30.8,3.9,48.349999999999994,28.4,14.5,99999,HR,45.167,18.0,89.0,"SLAVONSKI BROD, HR<br>Elevation: 89.0 m"
143700,99999.0,2019.0,3.0,49.4,34.1,3.4,63.3,32.7,16.0,99999,HR,45.167,18.0,89.0,"SLAVONSKI BROD, HR<br>Elevation: 89.0 m"
143700,99999.0,2019.0,4.0,53.650000000000006,41.2,3.8,64.55,41.2,8.5,99999,HR,45.167,18.0,89.0,"SLAVONSKI BROD, HR<br>Elevation: 89.0 m"
143820,99999.0,2019.0,1.0,32.9,29.3,5.1,35.6,28.9,16.0,99999,HR,45.15,18.7,98.0,"GRADISTE, HR<br>Elevation: 98.0 m"
143820,99999.0,2019.0,2.0,41.75,31.9,4.7,49.3,32.35,14.5,99999,HR,45.15,18.7,98.0,"GRADISTE, HR<br>Elevation: 98.0 m"
143820,99999.0,2019.0,3.0,52.2,34.7,4.4,60.1,39.2,16.0,99999,HR,45.15,18.7,98.0,"GRADISTE, HR<br>Elevation: 98.0 m"
143820,99999.0,2019.0,4.0,54.3,41.5,4.4,64.85,44.150000000000006,8.5,99999,HR,45.15,18.7,98.0,"GRADISTE, HR<br>Elevation: 98.0 m"
144280,99999.0,2019.0,1.0,43.8,33.9,5.2,50.9,39.0,16.0,99999,HR,44.133,15.217,7.0,"ZADAR PUNTAMIKA, HR<br>Elevation: 7.0 m"
144280,99999.0,2019.0,2.0,49.95,38.3,4.1,57.3,43.0,14.5,99999,HR,44.133,15.217,7.0,"ZADAR PUNTAMIKA, HR<br>Elevation: 7.0 m"
144280,99999.0,2019.0,3.0,54.4,46.3,4.5,60.6,46.6,16.0,99999,HR,44.133,15.217,7.0,"ZADAR PUNTAMIKA, HR<br>Elevation: 7.0 m"
144280,99999.0,2019.0,4.0,55.9,49.7,3.6500000000000004,61.5,50.25,8.5,99999,HR,44.133,15.217,7.0,"ZADAR PUNTAMIKA, HR<br>Elevation: 7.0 m"
144310,99999.0,2019.0,1.0,39.3,30.7,6.1,48.2,30.2,16.0,99999,HR,44.108,15.347,88.1,"ZADAR, HR<br>Elevation: 88.1 m"
144310,99999.0,2019.0,2.0,45.1,32.6,5.300000000000001,57.2,32.0,14.5,99999,HR,44.108,15.347,88.1,"ZADAR, HR<br>Elevation: 88.1 m"
144310,99999.0,2019.0,3.0,51.6,38.0,7.0,62.6,38.1,16.0,99999,HR,44.108,15.347,88.1,"ZADAR, HR<br>Elevation: 88.1 m"
144310,99999.0,2019.0,4.0,53.9,43.15,6.300000000000001,63.5,44.85,8.5,99999,HR,44.108,15.347,88.1,"ZADAR, HR<br>Elevation: 88.1 m"
144380,99999.0,2019.0,1.0,41.9,32.1,9.0,48.6,36.5,16.0,99999,HR,43.733,15.917,75.0,"SIBENIK, HR<br>Elevation: 75.0 m"
144380,99999.0,2019.0,2.0,48.6,32.75,9.0,56.85,40.3,14.5,99999,HR,43.733,15.917,75.0,"SIBENIK, HR<br>Elevation: 75.0 m"
144380,99999.0,2019.0,3.0,56.3,39.3,5.9,63.5,45.3,16.0,99999,HR,43.733,15.917,75.0,"SIBENIK, HR<br>Elevation: 75.0 m"
144380,99999.0,2019.0,4.0,56.5,43.5,4.75,63.650000000000006,49.9,8.5,99999,HR,43.733,15.917,75.0,"SIBENIK, HR<br>Elevation: 75.0 m"
144410,99999.0,2019.0,1.0,47.4,36.7,4.4,51.4,43.0,16.0,99999,HR,43.05,16.1,20.0,"KOMIZA, HR<br>Elevation: 20.0 m"
144410,99999.0,2019.0,2.0,52.0,40.849999999999994,4.3,57.7,45.0,14.5,99999,HR,43.05,16.1,20.0,"KOMIZA, HR<br>Elevation: 20.0 m"
144410,99999.0,2019.0,3.0,56.9,43.5,4.4,62.1,49.6,16.0,99999,HR,43.05,16.1,20.0,"KOMIZA, HR<br>Elevation: 20.0 m"
144410,99999.0,2019.0,4.0,56.95,48.35,3.25,61.05,51.099999999999994,8.5,99999,HR,43.05,16.1,20.0,"KOMIZA, HR<br>Elevation: 20.0 m"
144420,99999.0,2019.0,1.0,37.2,27.5,7.6,44.1,31.1,16.0,99999,HR,44.033,16.2,255.0,"KNIN, HR<br>Elevation: 255.0 m"
144420,99999.0,2019.0,2.0,45.45,28.75,8.4,56.4,36.15,14.5,99999,HR,44.033,16.2,255.0,"KNIN, HR<br>Elevation: 255.0 m"
144420,99999.0,2019.0,3.0,53.7,33.4,5.8,63.0,41.0,16.0,99999,HR,44.033,16.2,255.0,"KNIN, HR<br>Elevation: 255.0 m"
144420,99999.0,2019.0,4.0,53.7,38.8,5.199999999999999,61.7,45.6,8.5,99999,HR,44.033,16.2,255.0,"KNIN, HR<br>Elevation: 255.0 m"
144430,99999.0,2019.0,1.0,48.9,35.3,12.6,51.8,46.4,16.0,99999,HR,42.4,16.267,98.0,"PALAGRUZA, HR<br>Elevation: 98.0 m"
144430,99999.0,2019.0,2.0,52.75,42.0,17.3,55.5,50.0,14.5,99999,HR,42.4,16.267,98.0,"PALAGRUZA, HR<br>Elevation: 98.0 m"
144430,99999.0,2019.0,3.0,56.9,47.1,999.9,60.3,53.4,16.0,99999,HR,42.4,16.267,98.0,"PALAGRUZA, HR<br>Elevation: 98.0 m"
144430,99999.0,2019.0,4.0,58.150000000000006,50.150000000000006,999.9,62.1,54.4,8.5,99999,HR,42.4,16.267,98.0,"PALAGRUZA, HR<br>Elevation: 98.0 m"
144440,99999.0,2019.0,1.0,43.4,30.5,7.6,50.0,37.4,16.0,99999,HR,43.539,16.298,24.1,"SPLIT, HR<br>Elevation: 24.1 m"
144440,99999.0,2019.0,2.0,49.15,33.75,7.949999999999999,58.1,39.5,14.5,99999,HR,43.539,16.298,24.1,"SPLIT, HR<br>Elevation: 24.1 m"
144440,99999.0,2019.0,3.0,54.9,40.2,5.6,61.7,46.0,16.0,99999,HR,43.539,16.298,24.1,"SPLIT, HR<br>Elevation: 24.1 m"
144440,99999.0,2019.0,4.0,56.349999999999994,43.400000000000006,5.300000000000001,62.6,50.45,8.5,99999,HR,43.539,16.298,24.1,"SPLIT, HR<br>Elevation: 24.1 m"
144450,99999.0,2019.0,1.0,43.7,29.8,10.5,47.3,40.6,16.0,99999,HR,43.517,16.433,128.0,"SPLIT/MARJAN, HR<br>Elevation: 128.0 m"
144450,99999.0,2019.0,2.0,50.650000000000006,33.5,12.4,55.7,45.05,14.5,99999,HR,43.517,16.433,128.0,"SPLIT/MARJAN, HR<br>Elevation: 128.0 m"
144450,99999.0,2019.0,3.0,56.1,39.4,10.4,60.8,50.7,16.0,99999,HR,43.517,16.433,128.0,"SPLIT/MARJAN, HR<br>Elevation: 128.0 m"
144450,99999.0,2019.0,4.0,57.6,43.2,6.8,63.0,52.8,8.5,99999,HR,43.517,16.433,128.0,"SPLIT/MARJAN, HR<br>Elevation: 128.0 m"
144470,99999.0,2019.0,1.0,46.5,33.1,9.3,51.8,41.4,16.0,99999,HR,43.167,16.45,25.0,"HVAR, HR<br>Elevation: 25.0 m"
144470,99999.0,2019.0,2.0,52.2,38.55,6.2,59.0,43.5,14.5,99999,HR,43.167,16.45,25.0,"HVAR, HR<br>Elevation: 25.0 m"
144470,99999.0,2019.0,3.0,57.3,42.7,6.7,62.6,48.4,16.0,99999,HR,43.167,16.45,25.0,"HVAR, HR<br>Elevation: 25.0 m"
144470,99999.0,2019.0,4.0,57.9,49.0,4.25,64.4,52.45,8.5,99999,HR,43.167,16.45,25.0,"HVAR, HR<br>Elevation: 25.0 m"
144540,99999.0,2019.0,1.0,46.5,31.1,6.9,51.3,41.4,16.0,99999,HR,43.283,17.017,49.0,"MAKARSKA, HR<br>Elevation: 49.0 m"
144540,99999.0,2019.0,2.0,51.349999999999994,37.15,5.15,58.55,44.25,14.5,99999,HR,43.283,17.017,49.0,"MAKARSKA, HR<br>Elevation: 49.0 m"
144540,99999.0,2019.0,3.0,57.0,41.7,4.5,63.7,49.8,16.0,99999,HR,43.283,17.017,49.0,"MAKARSKA, HR<br>Elevation: 49.0 m"
144540,99999.0,2019.0,4.0,56.099999999999994,47.25,3.45,62.8,50.7,8.5,99999,HR,43.283,17.017,49.0,"MAKARSKA, HR<br>Elevation: 49.0 m"
144620,99999.0,2019.0,1.0,42.5,30.5,6.9,47.3,35.8,16.0,99999,HR,43.05,17.45,5.0,"PLOCE, HR<br>Elevation: 5.0 m"
144620,99999.0,2019.0,2.0,48.45,33.150000000000006,6.449999999999999,57.650000000000006,38.150000000000006,14.5,99999,HR,43.05,17.45,5.0,"PLOCE, HR<br>Elevation: 5.0 m"
144620,99999.0,2019.0,3.0,55.6,37.9,6.4,62.8,45.5,16.0,99999,HR,43.05,17.45,5.0,"PLOCE, HR<br>Elevation: 5.0 m"
144620,99999.0,2019.0,4.0,56.05,47.45,5.3,63.75,49.55,8.5,99999,HR,43.05,17.45,5.0,"PLOCE, HR<br>Elevation: 5.0 m"
144720,99999.0,2019.0,1.0,45.7,28.0,8.9,52.0,41.2,16.0,99999,HR,42.65,18.083,53.0,"DUBROVNIK/GORICA, HR<br>Elevation: 53.0 m"
144720,99999.0,2019.0,2.0,53.25,34.45,9.350000000000001,59.7,46.95,14.5,99999,HR,42.65,18.083,53.0,"DUBROVNIK/GORICA, HR<br>Elevation: 53.0 m"
144720,99999.0,2019.0,3.0,58.9,40.6,9.3,64.4,53.4,16.0,99999,HR,42.65,18.083,53.0,"DUBROVNIK/GORICA, HR<br>Elevation: 53.0 m"
144720,99999.0,2019.0,4.0,59.0,51.1,6.3,63.95,54.7,8.5,99999,HR,42.65,18.083,53.0,"DUBROVNIK/GORICA, HR<br>Elevation: 53.0 m"
144740,99999.0,2019.0,1.0,43.7,26.4,11.9,48.2,37.4,16.0,99999,HR,42.561,18.268,160.6,"DUBROVNIK, HR<br>Elevation: 160.6 m"
144740,99999.0,2019.0,2.0,49.9,33.7,11.8,57.2,42.45,14.5,99999,HR,42.561,18.268,160.6,"DUBROVNIK, HR<br>Elevation: 160.6 m"
144740,99999.0,2019.0,3.0,55.6,37.2,10.9,60.8,49.6,16.0,99999,HR,42.561,18.268,160.6,"DUBROVNIK, HR<br>Elevation: 160.6 m"
144740,99999.0,2019.0,4.0,56.3,47.25,7.25,60.8,50.0,8.5,99999,HR,42.561,18.268,160.6,"DUBROVNIK, HR<br>Elevation: 160.6 m"
145440,99999.0,2019.0,1.0,30.3,25.0,3.5,36.3,23.7,16.0,99999,BK,44.067,17.467,566.0,"BUGOJNO, BK<br>Elevation: 566.0 m"
145440,99999.0,2019.0,2.0,38.650000000000006,27.8,4.75,50.4,26.4,14.5,99999,BK,44.067,17.467,566.0,"BUGOJNO, BK<br>Elevation: 566.0 m"
145440,99999.0,2019.0,3.0,48.1,33.6,3.9,62.7,33.099999999999994,16.5,99999,BK,44.067,17.467,566.0,"BUGOJNO, BK<br>Elevation: 566.0 m"
145440,99999.0,2019.0,4.0,53.150000000000006,39.55,3.45,63.05,38.099999999999994,8.5,99999,BK,44.067,17.467,566.0,"BUGOJNO, BK<br>Elevation: 566.0 m"
145490,99999.0,2019.0,1.0,34.3,28.9,2.2,36.9,28.4,17.0,99999,BK,44.217,17.9,348.0,"ZENICA, BK<br>Elevation: 348.0 m"
145490,99999.0,2019.0,2.0,41.1,32.7,2.55,44.900000000000006,32.650000000000006,14.5,99999,BK,44.217,17.9,348.0,"ZENICA, BK<br>Elevation: 348.0 m"
145490,99999.0,2019.0,3.0,49.6,36.3,2.7,58.1,36.3,18.0,99999,BK,44.217,17.9,348.0,"ZENICA, BK<br>Elevation: 348.0 m"
145490,99999.0,2019.0,4.0,59.05,43.2,2.55,66.9,43.8,8.5,99999,BK,44.217,17.9,348.0,"ZENICA, BK<br>Elevation: 348.0 m"
146400,99999.0,2019.0,1.0,30.3,25.7,3.9,37.2,22.1,16.0,99999,BK,43.833,17.017,728.0,"LIVNO, BK<br>Elevation: 728.0 m"
146400,99999.0,2019.0,2.0,40.75,32.8,5.699999999999999,49.9,27.05,14.5,99999,BK,43.833,17.017,728.0,"LIVNO, BK<br>Elevation: 728.0 m"
146400,99999.0,2019.0,3.0,48.75,38.0,4.55,58.75,33.150000000000006,16.5,99999,BK,43.833,17.017,728.0,"LIVNO, BK<br>Elevation: 728.0 m"
146400,99999.0,2019.0,4.0,50.8,43.85,4.65,59.0,40.099999999999994,8.5,99999,BK,43.833,17.017,728.0,"LIVNO, BK<br>Elevation: 728.0 m"
146520,99999.0,2019.0,1.0,17.4,16.0,36.1,20.3,13.1,16.0,99999,BK,43.717,18.267,2070.0,"BJELASNICA, BK<br>Elevation: 2070.0 m"
146520,99999.0,2019.0,2.0,22.75,22.3,30.049999999999997,25.3,17.6,14.5,99999,BK,43.717,18.267,2070.0,"BJELASNICA, BK<br>Elevation: 2070.0 m"
146520,99999.0,2019.0,3.0,27.7,24.25,34.45,30.75,24.1,16.5,99999,BK,43.717,18.267,2070.0,"BJELASNICA, BK<br>Elevation: 2070.0 m"
146520,99999.0,2019.0,4.0,30.9,29.450000000000003,21.45,32.9,28.15,8.5,99999,BK,43.717,18.267,2070.0,"BJELASNICA, BK<br>Elevation: 2070.0 m"
146540,99999.0,2019.0,1.0,29.9,25.5,2.3,34.2,25.9,16.0,99999,BK,43.867,18.433,638.0,"SARAJEVO-BJELAVE, BK<br>Elevation: 638.0 m"
146540,99999.0,2019.0,2.0,38.1,28.75,3.7,45.9,30.0,14.5,99999,BK,43.867,18.433,638.0,"SARAJEVO-BJELAVE, BK<br>Elevation: 638.0 m"
146540,99999.0,2019.0,3.0,48.8,31.200000000000003,4.35,61.25,34.05,16.5,99999,BK,43.867,18.433,638.0,"SARAJEVO-BJELAVE, BK<br>Elevation: 638.0 m"
146540,99999.0,2019.0,4.0,50.849999999999994,39.150000000000006,3.5,61.099999999999994,40.5,8.5,99999,BK,43.867,18.433,638.0,"SARAJEVO-BJELAVE, BK<br>Elevation: 638.0 m"
150000,99999.0,2019.0,1.0,25.6,22.6,6.6,31.6,20.3,16.0,99999,RO,48.2,26.583,260.0,"DARABANI, RO<br>Elevation: 260.0 m"
150000,99999.0,2019.0,2.0,34.95,32.3,8.4,38.7,31.15,14.5,99999,RO,48.2,26.583,260.0,"DARABANI, RO<br>Elevation: 260.0 m"
150000,99999.0,2019.0,3.0,43.6,33.1,7.3,52.7,35.8,16.0,99999,RO,48.2,26.583,260.0,"DARABANI, RO<br>Elevation: 260.0 m"
150000,99999.0,2019.0,4.0,45.95,33.85,9.5,53.35,39.5,8.5,99999,RO,48.2,26.583,260.0,"DARABANI, RO<br>Elevation: 260.0 m"
150040,99999.0,2019.0,1.0,29.3,28.0,0.1,33.1,24.1,16.0,99999,RO,47.933,23.9,276.0,"SIGHETUL MARMATIEI, RO<br>Elevation: 276.0 m"
150040,99999.0,2019.0,2.0,35.05,29.5,0.4,44.25,26.85,14.5,99999,RO,47.933,23.9,276.0,"SIGHETUL MARMATIEI, RO<br>Elevation: 276.0 m"
150040,99999.0,2019.0,3.0,43.2,31.8,3.2,52.5,33.1,16.0,99999,RO,47.933,23.9,276.0,"SIGHETUL MARMATIEI, RO<br>Elevation: 276.0 m"
150040,99999.0,2019.0,4.0,51.7,35.5,2.8499999999999996,65.85,41.3,8.5,99999,RO,47.933,23.9,276.0,"SIGHETUL MARMATIEI, RO<br>Elevation: 276.0 m"
150070,99999.0,2019.0,1.0,23.8,19.9,2.9,31.6,19.9,16.0,99999,RO,47.833,25.9,391.0,"RADAUTI, RO<br>Elevation: 391.0 m"
150070,99999.0,2019.0,2.0,33.65,29.7,2.7,40.35,27.4,14.5,99999,RO,47.833,25.9,391.0,"RADAUTI, RO<br>Elevation: 391.0 m"
150070,99999.0,2019.0,3.0,41.9,29.6,3.7,52.3,31.3,16.0,99999,RO,47.833,25.9,391.0,"RADAUTI, RO<br>Elevation: 391.0 m"
150070,99999.0,2019.0,4.0,44.5,34.95,5.15,52.8,37.25,8.5,99999,RO,47.833,25.9,391.0,"RADAUTI, RO<br>Elevation: 391.0 m"
150100,99999.0,2019.0,1.0,29.6,28.1,4.7,33.8,24.8,16.0,99999,RO,47.703,22.886,126.2,"SATU MARE, RO<br>Elevation: 126.2 m"
150100,99999.0,2019.0,2.0,36.7,31.25,4.699999999999999,45.5,28.4,14.5,99999,RO,47.703,22.886,126.2,"SATU MARE, RO<br>Elevation: 126.2 m"
150100,99999.0,2019.0,3.0,46.2,32.7,6.5,57.2,33.8,16.0,99999,RO,47.703,22.886,126.2,"SATU MARE, RO<br>Elevation: 126.2 m"
150100,99999.0,2019.0,4.0,54.55,37.45,6.25,67.75,42.8,8.5,99999,RO,47.703,22.886,126.2,"SATU MARE, RO<br>Elevation: 126.2 m"
150140,99999.0,2019.0,1.0,29.8,28.1,3.4,33.8,26.4,16.0,99999,RO,47.658,23.47,184.1,"TAUTII MAGHERAUS, RO<br>Elevation: 184.1 m"
150140,99999.0,2019.0,2.0,36.35,30.1,3.9,43.2,28.4,14.5,99999,RO,47.658,23.47,184.1,"TAUTII MAGHERAUS, RO<br>Elevation: 184.1 m"
150140,99999.0,2019.0,3.0,45.8,32.1,5.2,53.6,34.0,16.0,99999,RO,47.658,23.47,184.1,"TAUTII MAGHERAUS, RO<br>Elevation: 184.1 m"
150140,99999.0,2019.0,4.0,55.55,35.05,4.7,66.65,45.5,8.5,99999,RO,47.658,23.47,184.1,"TAUTII MAGHERAUS, RO<br>Elevation: 184.1 m"
150150,99999.0,2019.0,1.0,27.9,27.0,1.0,33.1,23.9,16.0,99999,RO,47.733,23.95,503.0,"OCNA SUGATAG, RO<br>Elevation: 503.0 m"
150150,99999.0,2019.0,2.0,33.900000000000006,27.799999999999997,1.2,41.900000000000006,28.4,14.5,99999,RO,47.733,23.95,503.0,"OCNA SUGATAG, RO<br>Elevation: 503.0 m"
150150,99999.0,2019.0,3.0,42.7,30.1,3.5,48.7,33.3,16.0,99999,RO,47.733,23.95,503.0,"OCNA SUGATAG, RO<br>Elevation: 503.0 m"
150150,99999.0,2019.0,4.0,49.9,34.25,3.8,62.5,41.65,8.5,99999,RO,47.733,23.95,503.0,"OCNA SUGATAG, RO<br>Elevation: 503.0 m"
150200,99999.0,2019.0,1.0,27.0,22.1,4.6,34.2,22.6,16.0,99999,RO,47.733,26.65,163.0,"BOTOSANI, RO<br>Elevation: 163.0 m"
150200,99999.0,2019.0,2.0,35.650000000000006,32.3,4.4,41.45,30.9,14.5,99999,RO,47.733,26.65,163.0,"BOTOSANI, RO<br>Elevation: 163.0 m"
150200,99999.0,2019.0,3.0,45.3,31.5,6.3,55.0,34.7,16.0,99999,RO,47.733,26.65,163.0,"BOTOSANI, RO<br>Elevation: 163.0 m"
150200,99999.0,2019.0,4.0,47.8,35.7,7.85,55.4,40.3,8.5,99999,RO,47.733,26.65,163.0,"BOTOSANI, RO<br>Elevation: 163.0 m"
150230,99999.0,2019.0,1.0,24.0,19.8,7.8,30.2,20.5,16.0,99999,RO,47.688,26.354,419.1,"STEFAN CEL MARE, RO<br>Elevation: 419.1 m"
150230,99999.0,2019.0,2.0,34.35,29.55,7.4,38.85,29.4,14.5,99999,RO,47.688,26.354,419.1,"STEFAN CEL MARE, RO<br>Elevation: 419.1 m"
150230,99999.0,2019.0,3.0,42.5,30.0,9.3,52.7,33.8,16.0,99999,RO,47.688,26.354,419.1,"STEFAN CEL MARE, RO<br>Elevation: 419.1 m"
150230,99999.0,2019.0,4.0,44.95,34.7,11.9,53.95,37.75,8.5,99999,RO,47.688,26.354,419.1,"STEFAN CEL MARE, RO<br>Elevation: 419.1 m"
150250,99999.0,2019.0,1.0,26.9,23.0,7.4,31.3,22.1,16.0,99999,RO,47.833,27.217,110.0,"STANCA STEFANESTI, RO<br>Elevation: 110.0 m"
150250,99999.0,2019.0,2.0,35.599999999999994,32.55,7.85,40.2,31.450000000000003,14.5,99999,RO,47.833,27.217,110.0,"STANCA STEFANESTI, RO<br>Elevation: 110.0 m"
